2.589683116440962	2.6
1.6509175896493686	2.4
0.40986434687255346	0.4
0.1812196582230151	0.0
4.80531301466981	4.0
2.4407295165640925	2.6
3.5919985602443663	4.2
3.2930640738115318	3.0
0.7441875555045633	1.4
3.601706042533657	2.0
1.8186665632671999	1.2
4.042919216246069	4.6
2.243339829458104	4.2
2.1910576016302734	3.2
3.7549511609828667	4.8
2.1711596053282567	1.4
1.0337409622317932	0.2
4.17299405382804	4.8
3.0728207817498254	4.2
0.19059897967821182	1.0
0.9159813601550922	1.0
-0.03568054125828224	0.0
3.3441522905397894	4.0
2.6601673357320066	5.0
0.5958520866494509	0.0
2.9503902227332213	2.2
2.478659559701876	3.2
0.8969538799143532	0.0
1.9079328520931562	1.4
0.02433581892659198	0.0
3.6332638003774274	4.2
4.7392134463891535	5.0
0.831924205096297	0.2
3.1795959148935697	1.4
2.2673825859001284	2.2
2.766948473409704	4.0
1.1822587068416661	0.6
1.4801919849059915	0.8
3.069252620067205	3.2
1.7707578825916	1.4
4.020693070789662	4.6
0.5405512030446028	0.0
2.112499132369036	0.0
3.044769851863903	2.8
0.5812590353062977	0.6
0.7955474842321054	0.4
0.8066001038155556	2.0
3.199609968055397	4.2
3.0392205582161744	3.0
0.7059401804168405	2.2
2.821907808567176	1.6
4.225818847794836	3.0
-0.06805941923645553	0.6
2.483999527485229	3.2
0.4948702602331915	0.0
2.392025512101736	3.2
2.6257122334526493	2.6
0.2370607415097742	0.0
4.135501457545545	4.4
1.587032378252181	0.6
3.3624628759215667	2.8
1.438963201790295	0.4
1.8072979880706979	1.2
2.5250159123951654	1.4
1.7751965074276077	0.6
1.5227824350787107	1.2
1.899576552966768	1.2
2.138146300168413	2.6
3.859173093337622	5.0
0.524351079927276	0.4
3.1630600658144084	3.6
0.5784873736060822	0.6
3.0887301995276606	3.4
0.5902902628116168	0.0
0.9690007043823908	0.8
0.3444180240689455	0.0
1.1184802312148592	2.2
4.095019104946726	4.8
4.204690230320925	4.8
1.995077898098375	3.0
1.4212919550518257	2.0
3.5369379142355064	2.4
2.5918046115625804	4.2
2.2078082942863855	0.2
2.1662573035565065	2.2
1.3634125673452053	0.8
4.478570725310635	4.4
4.35073176147746	3.2
2.2725907965806287	1.0
4.302148446251316	3.8
2.5456687484934633	4.0
0.3323049007383089	0.8
3.69554164087219	0.6
2.3777001259588757	3.2
1.33734506652574	0.0
2.486678926037338	0.0
2.466845893424587	3.0
1.6415724067410817	2.0
4.304471369757309	4.8
2.3134248628774357	3.4
0.9453170497040583	0.0
3.781180822788396	5.0
1.6203468151249614	2.0
3.524803964116584	3.6
0.369592694363848	1.2
1.1261616985060385	0.6
3.5422485882290506	4.6
2.936739169327718	4.0
1.6865327538155008	4.4
0.07257840685159989	0.0
3.640415949212438	5.0
0.3906280474902203	0.0
3.709468516985291	3.2
3.1226222957248333	2.4
3.237927191844498	3.0
3.161511882031999	3.4
1.1875276767290366	2.4
5.051535362047039	4.6
2.7574794246833347	3.6
2.9264892993637273	4.2
3.561253031108333	4.0
2.5432261181407463	2.2
2.46078641820866	3.8
1.1077373870899931	2.2
0.4057130926595599	0.0
2.319399281233111	1.2
3.374794292148754	2.83
3.644764711706651	4.6
1.8252731175558794	2.0
4.66103308174861	4.0
0.5803309266794775	0.0
4.76176254067597	4.8
2.0744908172965766	4.6
2.3172710963408303	1.6
0.613150414128146	1.8
1.1188996146459194	2.2
2.8375463595275536	3.8
4.333103460876528	4.4
1.819974291302144	3.0
3.218438890885699	4.0
0.4255142879287247	0.6
-0.06579899120116672	1.0
3.9899557731161948	4.6
0.7562983624250935	0.6
2.0205799808109917	2.4
2.9580229862015326	4.4
1.0364035782219956	0.8
3.230204471341519	4.6
0.881620333065842	2.8
2.2633113102953932	0.4
0.5350432068658609	0.8
-0.28854913882995237	0.6
2.022978936681677	0.0
1.944249201249741	4.4
2.875933500684606	2.8
0.8778636508624224	0.0
2.458248959408701	3.8
3.9172768931205364	2.4
3.4793410922753742	4.8
1.1057273753767327	3.4
2.3672612027769246	3.4
3.8853772776975544	5.0
4.31710065151958	4.6
1.5706153455950722	2.2
3.358180535270886	3.4
1.5845439651002806	3.6
2.880275830831052	4.8
0.5918549489393344	0.0
3.525516426170285	2.4
2.7292896664998425	3.4
2.868679403860677	3.4
1.1272787700308968	2.8
2.753160062051371	2.4
2.1551783073102273	1.8
1.3684470825777928	1.6
4.331461767068725	4.6
1.2566536116699711	0.8
1.299729049290883	3.6
2.4106312437370603	2.2
1.7951604612238339	2.8
1.9494316927638717	2.0
1.3264471294607212	1.8
3.6601848307032223	4.2
4.166721846373209	3.6
2.9456660264652155	4.5
0.6229340042172121	0.8
0.43802818809049515	0.4
4.322350663523642	4.6
1.3648698621602158	1.4
3.137772749336095	3.0
3.0237839105689486	4.2
3.779603788158959	3.8
1.5874667962894486	0.4
0.5957990459600498	0.0
4.014070507612894	4.6
1.2401578133868894	3.0
2.73700558091798	4.6
1.6328056804937248	1.0
1.4105303679100198	3.2
0.6609785002862475	0.0
3.075580912157509	3.6
4.665538033064543	4.4
1.9714050294182557	2.6
2.729663800858814	3.2
2.145715649836854	4.0
1.418593417924837	0.0
4.025675714092842	4.8
1.8476872624069243	3.4
3.1783523407625736	3.8
1.5672477463183148	3.4
2.9650822784628943	2.8
2.2946291536509063	2.8
4.441979540376882	3.8
2.21657555437556	1.4
4.45329668269441	4.0
3.446689278948891	3.8
1.6842582482213575	2.2
0.4032349380429644	0.0
2.4267148838206007	4.4
1.8688328009993644	4.0
2.3237499308119665	3.8
2.549324693869718	3.0
4.130447949550011	4.4
1.6534967033264163	0.6
2.6519785746541475	3.2
2.4717812421496728	2.6
3.1335895429703933	3.6
1.7020073731309142	2.6
0.8299576140287174	0.6
1.7338590678837513	0.0
2.6411621921702504	2.6
2.4676589475875566	1.4
2.998175983484066	4.2
1.761104258379004	0.0
1.2153622483144693	0.4
3.2772040394985704	4.0
3.0067666179156807	2.25
1.2208424507441786	1.2
4.511807364731716	4.0
1.7735682349514277	3.2
3.365466332090913	3.8
3.675907783836871	4.0
4.3368572320237675	5.0
1.9303345059547685	1.0
0.20994125949427578	0.0
3.0247009975142567	4.4
0.7055560090011023	0.4
2.7691896178387894	4.0
1.0941549728526798	1.2
3.3749594543856367	1.6
1.5521615457355997	0.0
3.1579473177936808	3.0
3.5277911361544416	3.2
1.5881743787387657	1.4
2.971359608970415	3.2
3.8473227813894213	3.8
1.3377072913005539	0.4
2.5121529838514127	1.8
2.9551335429552004	3.8
2.819955919773738	3.2
0.7461915642268285	3.2
2.081812787432128	0.6
2.2276229553887767	2.2
2.943265294504009	3.4
2.3635706258226166	1.8
4.025772315624736	4.4
1.953160795051057	2.4
3.0989853168916555	3.6
1.8589017465609143	0.8
0.2435460955230594	0.6
2.305953762546149	0.0
3.697881739371	0.8
2.811153699004347	4.2
3.513206233750887	3.6
2.5127341573051147	2.4
3.2777142866174738	3.6
2.5351434397863293	3.2
2.662848786366642	0.2
2.0580465541068875	2.4
1.0685999404827635	0.8
3.272295766735106	4.0
4.220899703521853	4.6
4.291148132411383	3.4
0.7409112389187605	0.4
3.1784240915366806	3.4
0.8672204862511955	0.6
4.201124940210725	3.8
2.9175819387298834	3.8
2.00636603121199	2.0
3.4764171757669353	2.4
2.239282411212707	3.0
2.1708304322139775	3.8
1.7048678571702118	2.0
2.1415125193030713	2.6
3.7551053187677126	2.2
4.862713273333005	5.0
4.036660358059858	2.0
1.7645677630883583	4.2
2.7445005358498875	3.8
1.6825560316290256	0.8
/home/svobik/Documents/IJCNLP2017/IJCNLP2017/Data/all_data/testData/STS.input.images pearson=0.7619733788603336 pairs=300
